2025-04-10T15:29:59.741+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [restartedMain] m.ProjectMusicStreamingSystemApplication : Started ProjectMusicStreamingSystemApplication in 20.003 seconds (process running for 21.002)
2025-04-10T15:30:06.021+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-10T15:30:06.022+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2025-04-10T15:30:06.023+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2025-04-10T15:30:06.125+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : Before method: getTopFiveArtists
2025-04-10T15:30:06.125+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : Before method: getTopFiveApprovedSongs
2025-04-10T15:30:06.125+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : Before method: getTopFiveArtists
2025-04-10T15:30:06.125+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : Before method: getTopFiveApprovedSongs
2025-04-10T15:30:06.253+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : Method getTopFiveArtists
2025-04-10T15:30:06.253+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : Time taken : 128
2025-04-10T15:30:06.253+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : After method: getTopFiveArtists
2025-04-10T15:30:06.253+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : Method getTopFiveArtists
2025-04-10T15:30:06.253+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-3] com.endava.mss.aspects.LoggingAspect     : After method: getTopFiveArtists
2025-04-10T15:30:06.408+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistImageById
2025-04-10T15:30:06.408+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistImageById
2025-04-10T15:30:06.408+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistImageById
2025-04-10T15:30:06.409+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistById
2025-04-10T15:30:06.409+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistById
2025-04-10T15:30:06.408+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistImageById
2025-04-10T15:30:06.409+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistById
2025-04-10T15:30:06.408+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistImageById
2025-04-10T15:30:06.409+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistById
2025-04-10T15:30:06.409+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : Before method: getArtistById
2025-04-10T15:30:08.770+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : Method getTopFiveApprovedSongs
2025-04-10T15:30:08.771+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : Time taken : 2646
2025-04-10T15:30:08.771+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : After method: getTopFiveApprovedSongs
2025-04-10T15:30:08.772+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : Method getTopFiveApprovedSongs
2025-04-10T15:30:08.772+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-1] com.endava.mss.aspects.LoggingAspect     : After method: getTopFiveApprovedSongs
2025-04-10T15:30:09.950+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : Method getArtistById
2025-04-10T15:30:09.950+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : Time taken : 3541
2025-04-10T15:30:09.950+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : After method: getArtistById
2025-04-10T15:30:09.958+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : Method getArtistImageById
2025-04-10T15:30:09.958+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-2] com.endava.mss.aspects.LoggingAspect     : After method: getArtistImageById
2025-04-10T15:30:09.983+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : Before method: getSongImageById
2025-04-10T15:30:09.983+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Before method: getSongImageById
2025-04-10T15:30:09.983+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Before method: songImage
2025-04-10T15:30:09.983+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : Before method: songImage
2025-04-10T15:30:10.113+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Method getArtistById
2025-04-10T15:30:10.116+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Time taken : 3707
2025-04-10T15:30:10.116+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : After method: getArtistById
2025-04-10T15:30:10.120+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Method getArtistImageById
2025-04-10T15:30:10.120+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : After method: getArtistImageById
2025-04-10T15:30:10.128+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Before method: getSongImageById
2025-04-10T15:30:10.129+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Before method: songImage
2025-04-10T15:30:10.369+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Method songImage
2025-04-10T15:30:10.370+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Time taken : 387
2025-04-10T15:30:10.370+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : After method: songImage
2025-04-10T15:30:10.370+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Method getSongImageById
2025-04-10T15:30:10.370+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : After method: getSongImageById
2025-04-10T15:30:10.377+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Before method: getSongImageById
2025-04-10T15:30:10.377+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Before method: songImage
2025-04-10T15:30:11.322+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Method songImage
2025-04-10T15:30:11.322+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Time taken : 945
2025-04-10T15:30:11.322+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : After method: songImage
2025-04-10T15:30:11.322+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Method getSongImageById
2025-04-10T15:30:11.322+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : After method: getSongImageById
2025-04-10T15:30:11.327+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: getSongImageById
2025-04-10T15:30:11.327+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: songImage
2025-04-10T15:30:11.405+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : Method songImage
2025-04-10T15:30:11.406+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : Time taken : 1423
2025-04-10T15:30:11.406+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : After method: songImage
2025-04-10T15:30:11.406+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : Method getSongImageById
2025-04-10T15:30:11.406+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-9] com.endava.mss.aspects.LoggingAspect     : After method: getSongImageById
2025-04-10T15:30:11.893+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method songImage
2025-04-10T15:30:11.894+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Time taken : 567
2025-04-10T15:30:11.894+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: songImage
2025-04-10T15:30:11.894+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method getSongImageById
2025-04-10T15:30:11.895+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: getSongImageById
2025-04-10T15:30:12.224+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Method getArtistById
2025-04-10T15:30:12.224+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Time taken : 5815
2025-04-10T15:30:12.225+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : After method: getArtistById
2025-04-10T15:30:12.227+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Method getArtistImageById
2025-04-10T15:30:12.227+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : After method: getArtistImageById
2025-04-10T15:30:12.700+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Method songImage
2025-04-10T15:30:12.700+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Time taken : 2571
2025-04-10T15:30:12.700+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : After method: songImage
2025-04-10T15:30:12.700+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : Method getSongImageById
2025-04-10T15:30:12.701+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-7] com.endava.mss.aspects.LoggingAspect     : After method: getSongImageById
2025-04-10T15:30:14.030+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Method getArtistById
2025-04-10T15:30:14.030+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Time taken : 7621
2025-04-10T15:30:14.030+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : After method: getArtistById
2025-04-10T15:30:14.033+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Method getArtistImageById
2025-04-10T15:30:14.033+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : After method: getArtistImageById
2025-04-10T15:30:15.539+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Method getArtistById
2025-04-10T15:30:15.539+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Time taken : 9130
2025-04-10T15:30:15.539+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : After method: getArtistById
2025-04-10T15:30:15.540+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Method getArtistImageById
2025-04-10T15:30:15.540+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : After method: getArtistImageById
2025-04-10T15:34:04.204+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Before method: userSignUp
2025-04-10T15:34:04.205+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Before method: saveUser
2025-04-10T15:34:04.534+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Method saveUser
2025-04-10T15:34:04.534+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Time taken : 329
2025-04-10T15:34:04.534+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : After method: saveUser
2025-04-10T15:34:04.534+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : Method userSignUp
2025-04-10T15:34:04.534+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-4] com.endava.mss.aspects.LoggingAspect     : After method: userSignUp
2025-04-10T15:34:05.157+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Before method: userSignUp
2025-04-10T15:34:05.157+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Before method: saveUser
2025-04-10T15:34:05.179+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Method saveUser threw exception: Email already exists: gayathrijanyavula@gmail.com
2025-04-10T15:34:05.180+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] com.endava.mss.aspects.LoggingAspect     : Method userSignUp threw exception: Email already exists: gayathrijanyavula@gmail.com
2025-04-10T15:34:05.191+05:30  WARN 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-6] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [com.endava.mss.exception.EmailAlreadyExistsException: Email already exists: gayathrijanyavula@gmail.com]
2025-04-10T15:34:18.808+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: userLogin
2025-04-10T15:34:18.810+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: checkLogin
2025-04-10T15:34:18.988+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method checkLogin
2025-04-10T15:34:18.988+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Time taken : 178
2025-04-10T15:34:18.988+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: checkLogin
2025-04-10T15:34:18.988+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: loadUserByUsernameAndRole
2025-04-10T15:34:18.994+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method loadUserByUsernameAndRole
2025-04-10T15:34:18.995+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Time taken : 7
2025-04-10T15:34:18.995+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: loadUserByUsernameAndRole
2025-04-10T15:34:18.995+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: generateToken
2025-04-10T15:34:19.133+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method generateToken
2025-04-10T15:34:19.134+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Time taken : 139
2025-04-10T15:34:19.134+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: generateToken
2025-04-10T15:34:19.134+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Before method: extractRole
2025-04-10T15:34:19.207+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method extractRole
2025-04-10T15:34:19.207+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Time taken : 73
2025-04-10T15:34:19.207+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: extractRole
2025-04-10T15:34:19.207+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : Method userLogin
2025-04-10T15:34:19.207+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-10] com.endava.mss.aspects.LoggingAspect     : After method: userLogin
2025-04-10T15:34:19.349+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-8] com.endava.mss.aspects.LoggingAspect     : Before method: extractUserName
2025-04-10T15:34:19.350+05:30  INFO 28556 --- [project-Music-Streaming-System-New] [http-nio-8080-exec-5] com.endava.mss.aspects.LoggingAspect     : Before method: extractUserName
